SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC30900,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,11
SSC30901,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3
SSC30902,28,29,58,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,0,0,0,5,6,7,4,3,6,40,35,77
SSC30903,105,90,197,3,0,5,0,0,0,0,0,0,16,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,25,0,0,0,0,0,0,16,12,28,13,16,25,132,119,254
SSC30904,355,374,724,6,9,16,0,7,8,0,0,0,39,39,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,86,4,7,7,0,0,0,50,60,109,32,26,63,438,459,895
SSC30905,795,766,1564,17,25,44,17,18,39,8,5,11,118,112,226,4,6,6,12,6,21,0,0,0,0,6,9,0,0,0,0,0,0,155,153,306,3,8,10,3,4,8,179,184,365,73,61,131,1048,1013,2059
SSC30906,5,8,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,3,3,5,6,6,7,21
SSC30907,19,15,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20,17,41
SSC30908,98,86,185,3,0,5,0,0,0,0,0,0,11,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,16,0,0,0,0,0,0,9,3,16,11,10,17,119,99,216
SSC30909,8,4,12,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,8,3,14,0,0,0,19,8,26
SSC30910,30,30,57,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,4,8,3,10,36,36,71
SSC30911,5,6,12,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,14,3,14
SSC30912,315,319,635,30,16,39,0,0,0,3,6,7,24,39,64,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,33,41,75,0,0,3,0,3,3,57,60,118,44,57,102,422,434,855
SSC30913,2718,2956,5672,41,53,95,7,15,20,11,11,19,346,372,718,0,0,3,7,3,11,0,0,3,0,0,0,0,0,0,0,0,0,380,393,775,63,83,139,7,7,8,482,535,1025,327,374,704,3532,3868,7396
SSC30914,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6
SSC30915,15,7,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,3,7,3,10,25,10,33
SSC30916,22,3,25,0,4,3,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,5,4,13,20,5,26,44,19,62
SSC30917,109,83,194,4,0,5,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,9,6,14,11,10,18,126,102,226
SSC30918,666,649,1310,15,13,34,9,3,17,7,7,13,180,165,345,0,0,0,0,3,3,3,0,5,0,0,0,0,0,0,0,0,0,201,178,375,42,47,96,6,5,10,268,248,514,109,75,183,1036,968,2008
SSC30919,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,14,33
SSC30920,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8
SSC30921,7,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,8,21
SSC30922,910,768,1680,126,112,241,3,11,17,4,5,9,160,155,319,5,0,5,7,3,6,0,0,0,0,5,3,0,0,0,0,0,0,178,178,357,3,9,15,3,3,4,313,307,622,446,206,647,1667,1278,2944
SSC30923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30924,4561,4973,9534,272,286,556,50,53,103,17,16,30,701,792,1490,4,5,6,3,3,6,13,3,17,3,7,6,0,4,3,0,0,0,788,875,1658,64,62,124,22,18,36,1143,1233,2379,569,634,1210,6278,6842,13121
SSC30925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30926,1378,1539,2915,46,36,79,11,10,18,7,12,15,198,245,445,0,5,8,3,3,6,0,0,0,9,11,14,0,0,0,0,0,0,224,291,516,11,9,19,10,5,15,284,347,629,204,231,436,1867,2111,3977
SSC30927,102,97,193,3,4,4,0,0,0,0,0,0,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,17,0,0,0,0,0,0,13,15,26,7,3,9,117,113,229
SSC30928,1953,1653,3600,77,76,158,51,33,82,8,16,28,559,539,1097,13,7,21,13,7,21,5,3,6,6,0,6,4,8,10,0,0,0,651,618,1267,133,120,250,6,8,14,870,818,1689,288,293,587,3116,2763,5879
SSC30929,9,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,15,14,26
SSC30930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30931,270,229,500,9,6,16,3,0,3,0,4,4,26,33,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,61,0,0,0,0,0,4,39,42,82,30,24,51,337,299,639
SSC30932,27,26,50,3,3,6,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,6,10,0,0,0,28,30,59
SSC30933,102,102,202,3,0,6,3,3,3,0,0,0,7,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,0,0,0,0,0,3,17,15,31,7,6,9,127,120,243
SSC30934,153,133,287,5,6,15,0,0,0,0,0,0,9,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,22,0,0,0,0,0,0,18,21,43,12,10,22,187,166,351
SSC30935,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,19,29
SSC30936,650,697,1348,51,57,111,4,7,7,4,10,15,65,55,124,4,4,8,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,78,81,157,7,10,15,3,0,3,143,149,295,96,105,196,887,956,1837
SSC30937,859,920,1784,37,37,67,11,8,15,3,4,5,132,143,272,0,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,148,153,300,4,13,22,5,0,9,192,208,400,101,103,203,1152,1235,2383
SSC30938,1280,1286,2570,33,34,71,12,10,18,6,5,12,213,230,439,7,0,10,3,7,10,6,7,12,0,0,0,0,0,0,0,0,0,238,262,497,9,10,22,12,6,20,290,315,606,215,152,364,1784,1748,3541
SSC30939,103,113,215,0,3,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,0,0,0,0,0,0,8,5,12,11,21,37,125,137,262
SSC30940,80,72,151,4,3,4,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,0,0,0,0,0,0,4,7,15,5,7,11,88,83,173
SSC30941,29,24,50,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,9,3,9,7,3,8,39,27,71
SSC30942,1688,1901,3592,93,92,179,24,30,53,4,11,13,366,380,745,4,7,10,10,5,15,3,3,4,5,4,7,0,3,7,0,0,0,415,439,854,21,23,41,8,8,13,536,555,1090,253,264,512,2474,2722,5194
SSC30943,91,67,160,3,4,8,0,0,0,0,0,0,5,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,21,0,0,0,0,0,0,15,17,26,16,12,24,118,95,212
SSC30944,1364,1500,2859,39,45,85,5,11,17,0,0,3,176,205,376,0,4,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,189,218,410,9,3,14,8,4,11,245,274,516,142,154,292,1746,1920,3673
SSC30945,13,16,35,4,0,8,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,6,0,9,3,0,5,26,23,44
SSC30946,3280,3363,6641,46,50,97,18,12,30,11,8,20,328,325,655,3,3,3,5,6,13,4,0,5,6,3,8,0,0,0,0,0,0,367,363,730,18,21,33,4,7,12,438,443,875,193,180,377,3907,3982,7888
SSC30947,202,205,411,5,4,15,0,0,0,0,0,0,25,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,54,0,0,0,0,0,0,34,35,63,11,14,24,250,251,503
SSC30948,128,125,252,0,0,3,0,0,0,0,0,0,7,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,22,0,0,0,0,0,0,6,21,28,18,20,32,154,162,314
SSC30949,1896,1987,3885,47,46,92,15,13,21,14,10,23,263,291,550,0,0,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,292,317,608,20,23,39,3,9,10,359,389,753,193,198,388,2451,2575,5025
SSC30950,1424,1472,2902,33,32,63,15,17,27,14,12,27,178,213,388,3,3,11,3,3,6,0,3,4,6,11,17,0,0,0,0,0,0,223,262,486,30,32,61,9,7,12,291,337,620,199,159,364,1910,1969,3882
SSC30951,3933,4034,7961,170,183,351,13,17,29,13,11,25,562,602,1165,8,6,15,7,13,24,4,4,8,20,8,30,0,0,0,0,0,0,623,668,1289,25,32,63,23,22,44,848,905,1747,436,460,897,5212,5393,10611
SSC30952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30953,254,211,466,4,9,11,3,4,8,0,0,0,19,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,53,0,0,0,0,3,5,29,45,70,40,32,80,323,290,617
SSC30954,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,10,10,15
SSC30955,208,197,412,11,9,23,0,3,3,0,0,0,20,21,35,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,48,0,0,0,0,0,0,32,35,71,43,44,86,289,281,564
SSC30956,8,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,10,20
SSC30957,25,23,56,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,3,7,39,27,68
SSC30958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30959,5558,5736,11296,203,220,421,35,34,72,28,15,46,901,877,1786,11,5,14,11,10,23,3,0,4,4,3,4,3,0,9,0,0,0,1005,950,1949,280,343,620,16,23,38,1501,1532,3034,419,392,811,7474,7659,15141
SSC30960,1206,1163,2367,95,90,188,9,14,25,0,3,3,149,158,307,5,0,8,11,6,12,0,0,0,0,0,0,5,3,8,0,0,0,183,182,364,3,5,7,0,3,3,282,284,567,133,97,232,1622,1545,3165
SSC30961,44,30,70,0,0,0,0,0,3,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,0,0,0,0,0,0,5,8,11,4,3,8,53,36,90
SSC30962,139,118,264,9,13,21,0,0,3,0,0,0,7,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,24,0,0,0,0,0,0,26,25,50,20,7,32,184,158,340
SSC30963,28,26,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,4,3,3,3,7,35,31,68
SSC30964,4529,4803,9330,140,143,284,99,126,224,24,29,49,511,543,1056,0,3,3,3,19,21,3,4,5,8,5,15,9,11,19,0,0,0,657,738,1402,35,59,95,35,26,54,875,963,1835,420,431,855,5815,6200,12019
SSC30965,49,41,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,0,9,53,45,95
SSC30966,51,46,97,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,8,58,50,111
SSC30967,11,14,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,14,20,20,41
SSC30968,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,12,11,13,22
SSC30969,1072,1250,2325,67,70,137,29,36,65,7,7,11,193,214,404,5,3,6,3,0,3,3,3,11,0,0,0,9,9,12,0,0,0,239,274,508,7,11,18,9,4,16,319,357,674,127,153,274,1516,1763,3275
SSC30970,1637,1563,3205,15,15,31,0,7,5,0,0,0,185,168,350,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,185,181,367,7,12,16,7,3,8,224,208,429,153,141,297,2016,1916,3934
SSC30971,58,45,98,3,5,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,7,9,3,4,10,68,54,119
SSC30972,1004,1042,2046,39,30,68,17,14,32,3,3,4,163,152,314,0,0,0,4,3,8,0,0,0,0,0,3,0,0,0,0,0,0,190,175,359,40,36,71,8,3,13,272,241,515,164,141,302,1435,1425,2861
SSC30973,86,76,163,9,5,12,0,0,0,0,0,0,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,24,0,0,0,0,0,0,21,14,34,8,3,10,110,89,204
SSC30974,142,137,280,3,3,7,0,0,0,0,0,0,10,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,21,0,0,0,0,0,3,18,18,28,14,12,28,177,162,339
SSC30975,15,10,28,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,0,0,0,14,14,31
SSC30976,12,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,19
SSC30977,51,48,99,0,0,0,0,0,0,3,4,4,13,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,24,0,0,0,0,0,0,10,13,20,4,8,14,70,67,138
SSC30978,422,389,811,15,11,28,5,12,18,3,7,8,52,45,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,57,56,115,3,0,3,4,3,7,82,74,156,26,38,67,530,501,1029
SSC30979,9,3,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,5,12,16,10,24
SSC30980,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,0,0,0,6,3,6
SSC30981,29,27,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,3,3,8,32,33,64
SSC30982,4970,4821,9787,622,643,1270,42,52,88,11,14,20,461,473,934,6,9,14,10,5,13,7,7,15,3,11,14,0,0,0,0,0,0,538,565,1103,36,60,99,27,17,45,1225,1283,2510,936,838,1775,7124,6942,14068
SSC30983,37,28,63,0,3,3,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,5,15,0,4,4,42,35,75
SSC30984,817,811,1628,46,63,110,4,10,12,3,3,7,102,86,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,107,214,0,0,6,0,0,0,160,171,327,89,75,164,1068,1055,2120
SSC30985,86,77,158,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,8,7,10,6,9,14,94,92,184
SSC30986,13,9,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,24,14,33
SSC30987,1885,1708,3597,49,27,76,90,40,132,62,32,92,343,306,648,17,0,16,9,12,19,4,0,4,11,4,18,38,16,50,0,0,0,574,409,981,34,30,64,4,9,17,658,476,1137,173,181,352,2714,2372,5088
SSC30988,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,12,15,25
SSC30989,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC30990,246,233,481,7,3,11,0,0,0,0,0,0,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,18,0,0,0,0,0,0,15,14,27,12,16,29,279,262,543
SSC30991,13,3,15,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,14,3,16
SSC30992,59,35,92,0,0,0,0,3,3,0,0,0,13,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,19,0,0,0,0,0,0,9,10,18,10,0,14,73,45,117
SSC30993,133,121,255,0,0,0,0,0,0,0,0,0,12,10,27,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,13,31,0,0,0,0,3,3,14,16,33,20,12,34,170,151,318
SSC30994,629,663,1292,35,34,73,3,9,7,0,0,0,86,80,165,0,4,9,0,0,4,0,0,3,3,3,4,0,0,0,0,0,0,95,99,192,3,3,6,3,3,9,132,143,274,57,56,117,819,862,1682
SSC30995,19,13,26,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,21,11,33
SSC30996,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,13,12,21
SSC30997,100,85,180,7,3,5,0,0,0,0,0,0,7,9,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,11,17,0,0,0,0,0,0,16,9,26,560,27,582,669,126,793
SSC30998,305,241,547,5,5,8,0,0,0,0,0,0,16,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,44,0,0,0,0,0,0,24,27,48,48,29,71,376,298,670
SSC30999,150,155,304,9,15,25,0,0,0,0,0,0,17,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,32,0,0,3,0,3,5,28,33,55,13,17,23,188,203,389
SSC31000,108,91,194,4,7,9,0,0,0,0,0,5,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,0,0,0,0,0,0,18,13,24,11,8,23,131,111,240
SSC31001,428,460,887,9,9,15,4,9,15,0,0,3,46,47,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,113,7,4,7,0,4,7,68,71,143,40,30,76,539,563,1103
SSC31002,50,61,110,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,4,4,10,8,6,17,60,69,134
SSC31003,87,63,147,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,5,12,15,13,26,104,79,182
SSC31004,42,39,83,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,49,41,91
SSC31005,38,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,44,35,81
SSC31006,827,859,1683,14,12,29,7,15,22,16,17,29,99,119,218,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,160,281,9,11,25,3,7,12,156,189,343,87,90,180,1073,1129,2200
SSC31007,61,67,133,3,0,4,0,0,0,0,0,0,4,7,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,0,0,0,0,0,0,11,8,15,19,20,39,95,96,194
SSC31008,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12
SSC31009,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC31010,61,49,110,3,0,5,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,3,3,0,0,0,5,9,17,15,11,22,80,64,151
SSC31011,72,76,149,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,4,4,7,11,3,13,86,82,168
SSC31012,3,5,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,11
SSC31013,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC31014,30,20,51,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,0,0,0,0,6,8,12,3,4,6,38,34,68
SSC31015,14,9,26,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,8,4,10,4,3,14,24,17,47
