SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL40490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40491,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
SAL40492,0,0,0,0,0,0,0,0,0,18,10,0,28,0,0,0,28,10,0,37
SAL40493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40494,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL40495,0,0,0,0,0,0,0,0,4,42,38,4,82,4,3,9,87,103,0,192
SAL40496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SAL40497,0,0,0,0,0,0,0,0,0,4,8,0,14,0,0,0,17,20,0,31
SAL40498,0,0,0,0,0,0,0,0,0,39,20,0,68,4,3,8,70,36,0,117
SAL40499,0,0,0,0,0,0,0,0,0,14,12,3,21,0,0,0,23,9,0,36
SAL40500,0,0,0,0,0,0,0,0,0,13,14,3,32,0,0,0,36,22,0,56
SAL40501,0,0,0,0,0,0,0,0,0,23,30,0,58,0,4,4,62,11,0,74
SAL40502,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,8,0,0,8
SAL40503,0,0,0,0,0,0,0,0,0,10,4,0,13,0,0,0,14,0,0,15
SAL40504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40505,0,0,0,0,0,0,0,0,0,23,25,0,51,0,0,0,52,29,0,83
SAL40506,0,0,0,0,0,0,0,0,0,61,35,5,101,4,3,6,107,36,0,141
SAL40507,0,0,0,0,0,0,0,6,0,89,68,9,163,3,0,3,173,65,5,242
SAL40508,0,0,0,0,0,0,0,0,0,21,23,5,43,3,5,9,49,19,0,69
SAL40509,0,0,0,0,0,0,0,0,0,75,51,5,135,3,5,4,146,67,0,218
SAL40510,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL40511,0,0,0,0,0,0,0,0,0,35,17,4,60,0,5,0,60,25,0,86
SAL40512,0,0,0,0,0,0,0,0,0,24,17,0,36,0,0,3,38,14,0,53
SAL40513,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,12,4,0,15
SAL40514,0,0,0,0,0,0,0,0,0,10,4,0,13,0,0,0,13,14,0,32
SAL40515,0,0,0,0,0,0,0,0,0,25,22,3,51,0,0,0,51,33,0,78
SAL40516,0,3,0,0,0,3,3,0,8,181,113,21,316,8,6,18,333,110,0,438
SAL40517,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,6
SAL40518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40520,0,0,0,0,0,0,0,0,3,46,19,7,67,0,3,4,70,27,0,95
SAL40521,0,0,0,0,0,0,0,0,0,11,26,3,40,0,0,0,40,52,0,93
SAL40522,0,0,0,0,0,0,0,0,6,21,28,4,50,9,0,9,57,30,0,86
SAL40523,0,0,0,0,0,0,0,0,0,6,9,0,17,0,0,0,17,10,0,33
SAL40524,0,0,0,0,0,0,0,0,0,13,10,0,23,0,0,0,23,25,0,43
SAL40525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40526,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,7
SAL40527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40530,0,0,0,0,0,0,0,0,0,68,48,3,121,8,7,15,132,77,0,214
SAL40531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL40532,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL40533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL40534,0,0,0,0,0,0,0,0,0,35,26,4,65,8,0,9,76,56,0,135
SAL40535,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,13,0,0,17
SAL40536,0,0,0,0,0,0,0,0,0,15,6,3,23,0,0,0,22,14,0,35
SAL40537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40538,0,0,0,0,0,0,0,0,3,172,114,12,299,3,3,9,305,141,0,450
SAL40539,0,0,0,0,0,0,0,0,0,46,32,3,79,0,0,3,86,50,3,132
SAL40540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40542,0,0,0,0,0,0,0,0,0,6,10,0,17,0,0,0,17,6,0,29
SAL40543,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5
SAL40544,0,0,0,0,0,0,0,0,0,70,86,7,161,8,6,18,178,132,0,306
SAL40545,0,0,0,0,0,0,8,3,9,54,67,9,124,4,4,16,135,170,3,313
SAL40546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40547,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,16,3,0,19
SAL40548,0,0,0,0,0,0,0,0,0,31,27,0,58,0,0,3,60,22,0,78
SAL40549,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
SAL40550,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,4,0,14
SAL40551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL40554,0,0,0,0,0,0,0,0,4,197,130,12,340,4,4,9,349,145,4,507
SAL40555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40558,0,0,0,0,0,0,0,0,0,5,9,0,17,0,4,3,24,24,0,44
SAL40559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL40561,0,0,0,0,0,0,0,0,0,30,14,4,44,0,0,3,47,18,0,69
SAL40562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40564,0,0,0,0,0,0,0,5,5,191,144,24,357,6,3,8,363,144,5,505
SAL40565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL40566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40567,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,8
SAL40568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL40571,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL40572,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,0,10
SAL40573,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
SAL40574,0,0,0,0,0,0,0,0,0,24,16,3,46,0,3,3,50,14,0,61
SAL40575,0,0,0,0,0,0,0,0,0,49,28,5,78,0,3,5,84,23,0,107
SAL40576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40578,0,0,0,0,0,0,0,0,0,26,48,4,85,0,3,6,87,43,0,131
SAL40579,0,0,0,0,0,0,0,0,0,21,19,4,43,0,0,0,43,20,0,59
SAL40580,0,0,0,0,0,0,0,0,0,16,4,0,26,0,0,0,26,10,0,30
SAL40581,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,11,3,0,15
SAL40582,0,0,0,0,0,0,0,0,0,63,54,4,123,3,10,10,133,88,0,224
SAL40583,0,0,0,0,0,0,0,0,0,20,15,0,33,0,0,0,37,29,0,62
SAL40584,0,0,0,0,0,0,0,0,0,91,49,4,142,9,0,3,151,64,0,213
SAL40585,0,0,0,0,0,0,0,0,0,47,27,3,76,0,0,0,75,21,0,99
SAL40586,0,0,0,0,0,0,0,0,0,50,21,5,79,0,0,3,79,12,0,91
SAL40587,4,4,0,0,0,4,0,0,4,84,64,12,162,9,6,13,171,80,0,258
SAL40588,0,0,0,0,0,0,0,0,0,20,15,0,43,0,0,0,40,16,0,56
SAL40589,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,9,3,0,14
SAL40590,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL40591,0,0,0,0,0,0,0,0,0,91,56,5,149,8,3,9,161,58,0,220
SAL40592,0,4,0,0,0,4,0,3,4,41,34,9,82,0,4,12,91,76,5,170
SAL40593,0,0,0,0,0,0,0,0,0,5,4,0,12,0,0,0,12,11,0,23
SAL40594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40595,0,0,0,0,0,0,0,0,0,10,5,0,15,0,0,0,15,13,0,36
SAL40596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40597,0,0,0,0,0,0,0,0,0,8,4,0,9,0,0,0,9,0,0,9
SAL40598,0,0,0,0,0,0,0,0,0,16,20,3,42,0,0,0,42,22,0,68
SAL40599,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL40600,0,0,0,0,0,0,0,0,0,4,9,0,9,0,0,0,9,3,0,13
SAL40601,0,0,0,0,0,0,0,0,0,50,52,3,109,7,0,7,117,80,0,197
SAL40602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL40603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40605,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,4
SAL40606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40607,0,0,0,0,0,0,0,0,0,107,80,8,197,3,0,7,201,113,0,320
SAL40608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40611,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,0,4,12
SAL40612,0,0,0,0,0,0,0,0,0,33,29,3,68,4,0,4,73,33,0,107
SAL40613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL40614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40615,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,3
SAL40616,0,0,0,0,0,0,0,0,0,67,68,13,148,8,12,19,164,135,0,299
SAL40617,0,0,0,0,0,0,0,0,0,29,13,4,45,0,0,0,46,24,0,68
SAL40618,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,3,0,6
SAL40619,0,0,0,0,0,0,5,0,3,130,116,17,263,6,12,19,288,228,3,514
SAL40620,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,9
SAL40621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40624,0,0,0,0,0,0,0,0,0,6,7,0,10,0,0,0,10,6,0,16
SAL40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL40628,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,9,4,0,12
SAL40629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL40631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40632,0,0,0,0,0,0,0,3,3,0,10,0,5,0,0,0,6,13,3,24
SAL40633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40635,0,0,0,0,0,0,0,0,0,16,10,0,23,0,0,0,23,20,0,44
SAL40636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40638,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,11,6,0,13
SAL40639,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,10
SAL40640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40642,0,0,0,0,0,0,0,0,0,6,13,0,23,0,0,0,23,14,0,36
SAL40643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40645,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SAL40646,0,0,0,0,0,0,3,3,9,25,56,4,86,5,0,5,90,55,8,151
SAL40647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40650,0,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,9,9,3,18
SAL40651,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,7
SAL40652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40653,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5
SAL40654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40655,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,3,4,14,0,21
SAL40656,0,0,0,0,0,0,0,0,0,8,4,6,15,0,0,0,15,11,0,21
SAL40657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
SAL40658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40660,0,0,0,0,0,0,0,0,0,13,4,0,20,0,0,0,22,6,0,23
SAL40661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40662,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SAL40663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40666,0,0,0,0,0,0,0,0,0,24,40,9,75,5,0,5,80,62,0,147
SAL40667,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5
SAL40668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40670,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,10,0,13
SAL40671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40674,0,0,0,0,0,0,0,0,3,10,15,0,22,0,0,0,25,15,6,38
SAL40675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40677,0,0,0,0,0,0,0,0,0,39,17,0,56,3,0,0,58,29,0,89
SAL40678,0,0,0,0,0,0,0,0,0,32,33,0,63,0,0,7,68,28,0,101
SAL40679,0,0,0,0,0,0,0,0,0,35,27,0,62,0,0,3,65,23,0,91
SAL40680,0,0,0,0,0,0,0,0,0,20,7,0,20,0,0,0,20,17,0,36
SAL40681,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,3,0,4
SAL40682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40684,0,0,0,0,0,0,0,0,0,11,13,0,21,0,0,0,20,9,0,31
SAL40685,0,0,0,0,0,0,0,0,0,12,10,0,27,0,0,0,31,13,0,34
SAL40686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40687,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,3,0,7
SAL40688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40690,0,0,0,0,0,0,0,0,0,52,35,9,91,7,0,7,100,78,0,170
SAL40691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40692,0,0,0,0,0,0,0,0,3,42,36,7,84,8,9,17,102,163,3,266
SAL40693,0,0,0,0,0,0,0,0,0,27,21,0,49,0,7,7,55,52,0,105
SAL40694,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,6,0,0,12
SAL40695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40696,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,6,0,14
SAL40697,0,0,0,0,0,0,0,0,0,10,16,0,27,0,0,0,30,24,0,53
SAL40698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40699,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,9
SAL40700,0,0,0,0,0,0,0,0,0,12,5,0,11,0,0,0,11,6,0,17
SAL40701,0,0,0,0,0,0,0,0,0,14,17,0,23,0,0,0,23,10,0,35
SAL40702,0,0,0,0,0,0,0,3,3,36,18,0,55,4,0,4,61,22,3,85
SAL40703,0,0,0,0,0,0,0,3,0,72,59,7,138,0,8,13,152,100,5,249
SAL40704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40707,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL40708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL40710,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL40711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40713,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,0,12
SAL40714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL40721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40724,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,11,11,0,25
SAL40725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL40727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40728,0,0,0,0,0,0,0,0,0,30,34,0,74,0,3,0,74,39,0,113
SAL40729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL40731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL40732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40743,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL40744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40746,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,14,12,0,21
SAL40747,0,0,0,0,0,0,0,0,0,15,0,0,20,0,0,0,20,3,0,20
SAL40748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40749,0,0,0,0,0,0,0,0,0,60,31,5,93,0,0,0,100,70,0,165
SAL40750,0,0,0,0,0,0,0,0,0,79,53,3,142,0,5,5,149,62,0,207
SAL40751,0,0,0,0,0,0,0,0,0,5,8,0,13,0,0,0,12,9,0,19
SAL40752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40753,0,0,0,0,0,0,0,0,0,19,11,0,31,0,0,0,31,9,0,39
SAL40754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40759,0,0,0,0,0,0,0,0,0,6,4,0,12,0,0,0,12,0,0,11
SAL40760,0,0,0,0,0,0,0,3,3,26,27,0,58,0,0,0,55,50,0,108
SAL40761,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,0,0,7
SAL40762,0,0,0,0,0,0,0,0,0,100,77,4,178,0,5,6,183,53,0,234
SAL40763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40764,0,0,0,0,0,0,0,0,0,22,26,4,52,0,0,3,54,25,0,80
SAL40765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40768,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SAL40769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40770,0,0,0,0,0,0,0,0,0,50,49,4,108,0,0,3,109,34,0,144
SAL40771,0,0,0,0,0,0,0,0,0,34,24,4,60,0,0,3,66,32,0,102
SAL40772,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,5
SAL40773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL40774,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,4
SAL40775,0,0,0,0,0,0,0,0,0,81,31,10,115,7,0,12,125,80,0,207
SAL40776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40778,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,9
SAL40779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40780,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,4,0,0,10
SAL40781,0,0,0,0,0,0,0,0,0,12,5,0,18,0,0,0,14,6,0,21
SAL40782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40785,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,4
SAL40786,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6
SAL40787,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,3,0,0,9
