SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL22399,5530,6110,11641,78,91,173,5,19,22,574,642,1214,4,6,6,4,3,6,7,6,12,9,0,10,0,0,0,0,0,0,0,0,0,603,672,1275,49,65,118,13,15,23,750,847,1595,182,151,326,6459,7103,13557
SAL22400,6,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16
SAL22401,58,61,116,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,3,0,11,5,0,4,66,63,130
SAL22402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL22403,63,65,128,0,0,0,0,0,0,12,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,21,0,0,0,0,0,0,12,12,21,4,7,6,77,75,156
SAL22404,43,47,92,0,0,0,0,0,0,0,3,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,6,11,0,4,4,50,55,103
SAL22405,4247,4613,8864,336,417,757,40,33,76,200,241,441,14,15,30,6,3,14,0,4,4,0,0,4,3,3,12,0,4,4,0,0,0,268,305,572,25,21,50,4,18,26,640,758,1399,355,412,766,5249,5786,11033
SAL22406,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11
SAL22407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22408,52,51,102,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,5,9,11,8,3,11,65,58,120
SAL22409,342,327,664,19,20,35,6,0,9,39,34,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,78,0,0,3,0,0,0,59,50,117,42,29,70,439,414,852
SAL22410,91,103,195,5,0,3,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,11,4,14,12,10,18,106,117,225
SAL22411,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
SAL22412,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,5,15
SAL22413,96,92,183,5,3,7,0,0,0,3,3,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,0,0,0,13,11,28,16,8,18,121,105,232
SAL22414,4369,4459,8830,85,81,167,4,10,8,427,417,849,17,6,27,8,3,7,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,452,442,895,28,37,66,7,14,17,583,569,1150,231,238,467,5179,5266,10444
SAL22415,8,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22
SAL22416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22417,70,54,125,0,3,3,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,4,10,14,12,11,24,92,68,160
SAL22418,23,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,39
SAL22419,171,171,345,4,0,5,0,0,0,7,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,26,0,0,0,0,0,0,15,18,29,16,9,24,198,200,405
SAL22420,16,10,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,16,30
SAL22421,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20
SAL22422,5,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,15
SAL22423,196,155,354,0,0,0,0,0,0,17,16,32,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,19,36,0,0,0,5,0,5,18,16,45,23,33,50,234,212,447
SAL22424,104,101,209,0,0,8,10,4,8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,14,0,0,0,0,0,0,14,10,25,5,4,9,124,116,241
SAL22425,35,40,73,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,6,7,7,16,42,50,92
SAL22426,456,471,926,16,26,41,10,5,16,40,30,63,0,6,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,48,38,86,8,0,8,5,0,5,81,65,143,44,55,94,579,583,1161
SAL22427,24,18,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,28,16,39
SAL22428,66,61,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,6,12,71,66,142
SAL22429,79,77,156,3,0,4,0,0,5,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,0,0,0,0,11,7,20,13,3,17,104,95,194
SAL22430,338,318,661,0,0,0,0,0,0,32,27,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,53,0,0,0,0,0,0,35,28,58,14,12,24,382,358,746
SAL22431,252,228,479,3,0,5,0,0,0,17,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,36,0,0,0,0,0,0,20,22,45,43,31,72,315,276,595
SAL22432,9,10,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,12,25
SAL22433,132,130,259,5,4,7,0,0,0,16,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,31,0,0,0,0,0,0,23,19,44,5,7,14,158,157,317
SAL22434,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SAL22435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22436,58,58,113,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,7,18,71,65,139
SAL22437,18,17,35,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,6,0,5,4,11,17,23,31,54
SAL22438,10,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,24
SAL22439,18,15,30,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,3,9,24,23,46
SAL22440,26,24,52,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,32,25,55
SAL22441,326,344,667,8,5,21,8,11,16,64,74,135,0,0,0,0,3,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,79,84,160,0,0,0,0,0,0,91,91,182,26,18,41,442,453,897
SAL22442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22443,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL22444,246,222,470,0,3,3,0,0,0,12,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,27,0,5,5,3,0,3,17,19,35,15,12,31,281,253,538
SAL22445,8,4,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,10,15
SAL22446,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,9,15
SAL22447,212,214,432,3,0,3,0,0,0,24,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41,0,0,0,0,0,0,24,21,47,26,18,48,272,251,523
SAL22448,12,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,18,16,33
SAL22449,12,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,12,12,26
SAL22450,71,60,122,0,4,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,4,8,15,12,20,82,73,153
SAL22451,20696,20180,40876,617,605,1223,143,134,279,4458,4121,8575,65,92,159,40,40,78,14,16,25,33,31,61,17,23,44,23,22,38,0,0,0,4793,4474,9267,371,371,746,72,64,140,5859,5512,11369,1550,1451,2999,28104,27138,55242
SAL22452,39,39,79,3,0,4,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,6,3,10,7,0,10,56,43,95
SAL22453,10,12,26,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,19,11,25
SAL22454,32,34,72,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,9,8,5,16,46,41,85
SAL22455,12,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,34
SAL22456,32,20,52,3,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,4,0,7,3,7,10,39,27,69
SAL22457,37,29,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,3,0,9,46,31,81
SAL22458,176,176,350,5,9,13,3,0,0,6,13,21,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,18,29,0,0,0,0,0,0,18,19,41,11,13,22,204,207,417
SAL22459,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,12,25
SAL22460,21,24,49,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,5,0,6,0,0,0,32,27,56
SAL22461,6,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,25
SAL22462,143,144,282,3,4,6,0,0,0,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,20,3,0,5,0,0,3,16,15,30,3,0,10,166,160,321
SAL22463,31,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,37,26,67
SAL22464,25,25,52,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,5,7,0,0,0,30,28,56
SAL22465,198,177,374,9,4,13,0,0,0,13,21,39,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,21,40,0,0,0,0,0,0,23,28,53,17,10,20,233,215,452
SAL22466,119,113,235,0,0,4,0,0,0,10,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,0,0,0,0,0,0,15,5,23,6,6,13,144,130,277
SAL22467,1973,2006,3980,107,106,211,11,10,18,121,123,248,4,4,13,0,0,0,0,4,3,3,0,6,0,0,0,0,0,0,0,0,0,153,146,300,6,7,18,0,10,10,265,267,534,196,187,384,2433,2467,4900
SAL22468,61,59,124,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,7,10,72,68,137
SAL22469,60,53,109,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,4,6,8,3,6,13,64,60,132
SAL22470,244,249,497,3,6,10,4,0,9,5,11,17,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,3,0,0,0,14,14,24,0,0,0,0,0,0,12,25,33,19,16,38,275,288,568
SAL22471,422,396,822,29,23,50,4,3,11,29,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,32,24,63,0,0,0,0,0,0,65,53,120,26,32,65,519,478,1002
SAL22472,33,26,52,0,0,0,0,0,0,9,6,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,6,0,13,3,5,11,41,29,76
SAL22473,6902,7044,13945,64,57,120,4,9,13,357,324,675,5,4,13,5,4,5,0,0,5,0,0,0,5,4,5,0,0,0,0,0,0,376,344,713,21,27,42,0,5,3,462,424,881,224,221,448,7586,7691,15280
SAL22474,6812,6926,13739,51,59,111,6,0,10,343,350,690,9,8,10,0,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,361,365,722,26,29,53,4,9,10,440,454,894,219,217,439,7476,7600,15075
SAL22475,26,29,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,54
SAL22476,909,932,1839,4,10,15,0,0,3,61,62,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,122,7,6,9,0,0,0,74,80,152,32,23,55,1012,1034,2046
SAL22477,8,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,23
SAL22478,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12
SAL22479,913,917,1827,16,17,28,0,0,0,154,135,293,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,137,294,0,0,0,0,0,0,169,155,327,61,57,118,1146,1128,2268
SAL22480,31,37,68,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,39,77
SAL22481,17,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,21
SAL22482,22,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,17,44
SAL22483,7158,7627,14788,81,87,168,12,11,21,535,587,1123,11,0,13,12,9,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,572,614,1186,72,61,138,8,10,16,735,775,1508,253,300,551,8147,8698,16846
SAL22484,5859,6320,12178,77,82,153,8,17,24,515,581,1097,0,6,8,0,3,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,534,605,1145,32,48,80,9,4,15,653,743,1389,176,219,393,6683,7279,13960
SAL22485,27,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,58
SAL22486,74,80,154,0,0,0,0,0,0,7,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,21,0,0,0,0,0,3,12,12,26,14,11,21,102,103,211
SAL22487,26,21,49,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,5,6,6,3,3,3,33,26,60
SAL22488,898,938,1833,45,42,87,5,4,11,60,67,129,4,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,78,142,3,0,9,7,4,10,120,123,246,77,86,163,1084,1152,2238
SAL22489,31,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,41,38,72
SAL22490,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,20
SAL22491,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SAL22492,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,8
SAL22493,44,45,92,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,3,5,9,8,6,18,49,57,110
SAL22494,37,29,71,3,0,4,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,7,3,14,4,0,9,51,42,93
SAL22495,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4
SAL22496,1914,2015,3932,11,6,20,6,6,9,153,142,291,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,145,304,4,5,3,3,7,9,180,163,340,87,88,175,2177,2263,4443
SAL22497,5,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18
SAL22498,106,92,204,0,0,3,0,0,0,12,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,30,0,0,0,0,0,0,15,18,34,4,5,5,127,119,243
SAL22499,16,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,9,30
SAL22500,49,39,91,0,0,0,0,0,0,6,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,11,0,0,0,0,0,0,7,11,13,13,19,26,68,67,131
SAL22501,430,491,926,4,0,3,0,0,3,29,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,74,4,0,4,0,0,0,36,47,86,9,17,28,479,558,1036
SAL22502,53,40,93,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,6,9,3,12,60,48,110
SAL22503,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,22
SAL22504,8516,8615,17134,165,139,307,18,12,23,766,661,1427,14,9,17,6,0,4,8,11,17,3,5,8,5,7,7,0,0,0,0,0,0,813,696,1515,70,80,145,20,11,28,1066,930,1994,467,424,886,10052,9971,20023
SAL22505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22506,612,629,1239,17,17,35,4,0,4,83,85,165,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,85,86,171,4,0,3,0,0,0,107,108,217,65,70,133,780,811,1590
SAL22507,61,59,121,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,9,64,70,133
SAL22508,7183,7808,14987,215,239,448,24,40,61,1148,1325,2473,9,17,31,3,12,8,11,0,10,8,5,11,0,3,7,0,4,4,0,0,0,1207,1403,2607,49,69,121,21,30,55,1490,1738,3230,300,288,593,8976,9835,18810
SAL22509,911,925,1841,22,28,46,7,10,22,409,430,842,0,3,3,6,9,11,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,427,450,881,14,19,34,5,5,7,472,506,975,69,85,148,1453,1512,2966
SAL22510,129,125,255,8,3,12,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,0,0,0,0,0,0,8,9,23,17,12,28,162,150,310
SAL22511,211,205,414,8,4,7,0,0,0,10,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,18,7,28,15,17,30,238,228,471
SAL22512,11,11,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,17,9,27
SAL22513,37,25,62,0,6,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,0,0,0,38,31,68
SAL22514,75,81,154,3,0,7,0,0,0,4,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,10,3,12,7,6,8,88,91,185
